160,0.9461944337936806,394.85714285714283,0.2836869696712746,140.87466459823898,157.5863620764436,160.5994178278059,153.02014816749616,0.25631334126998884
80,1.4920020708958126,737.3333333333334,0.11565291018834786,162.49186390166065,171.60170815909225,150.61277945219075,161.56878383764789,0.28091258836799854
120,1.9706995546531116,524.0,0.07756151129163473,173.18319478849708,136.27118817014096,173.33887554520967,160.93108616794925,0.27895044812660663
220,0.5986304113313796,281.0,0.3073156440921102,196.35307488253906,177.77626719654478,165.08212755421954,179.73715654443444,0.2214499251413623
280,0.41222114583048036,205.3846153846154,0.31807582896032294,197.976197733957,166.03304383155688,134.51890977023766,166.17605044525052,0.2819435578551889
200,0.4944223252874001,294.0,0.20219765171914683,164.04947626175203,174.27459635189868,158.85697076318831,165.72701445894634,0.24674240445150986
120,1.460001068626602,482.0,0.06760995672497948,146.20941331316655,130.2172633326477,169.6890446291352,148.70524042498315,0.2251631405685762
120,1.3749534646760555,554.8,0.12946904524872907,143.6032631021812,178.97142459942665,170.28892728458032,164.2878716620627,0.22871100333532393
160,1.4866326098396903,406.0,0.23142673877178685,179.67941875345403,133.87894044209557,127.74666053209329,147.10167324254763,0.28609234666918093
140,1.566557605463736,474.0,0.33163604397807017,196.27808793207907,189.77270733272871,169.05228896473776,185.03436140984851,0.2097768902055253
140,1.3104829719765303,416.0,0.15032272648743514,145.49170356384911,145.30306909051563,129.0922772480053,139.96234996745667,0.15400856865277357
120,1.6146002919856988,550.4,0.27172827762341584,187.7068671350768,179.79532398577558,121.74313624455463,163.081775788469,0.18235546301668826
120,1.6411004356856835,533.6,0.15441936514872673,184.18115169487103,179.2421027077899,177.91557728584434,180.44627722950176,0.11794201552687458
260,0.7590918377859798,238.5,0.4036452125663206,150.95116759637583,174.16721129126077,179.9012470510353,168.33987531289063,0.22204292562479105
140,1.036194718785332,408.6666666666667,0.207556845263174,167.55387859325822,148.899657081469,153.9558311142428,156.80312226299,0.2092921155948974
140,1.4421866654443016,478.3333333333333,0.29519101893609984,174.6057389912251,141.5983502213966,169.03826885655045,161.74745268972404,0.251381073511903
140,1.3650837416062829,427.0,0.06933400833722571,155.20907344309632,167.43834215061395,152.52798930943675,158.39180163438235,0.13204021549582468
140,1.384089869513989,448.3333333333333,0.15299032648699049,179.073297533787,159.79792823441662,129.64292458087033,156.17138344969132,0.2609877563767925
160,0.7833753628153455,396.85714285714283,0.3236175428654121,148.96763310791493,168.20012525968008,163.3219274008286,160.16322858947453,0.18185451192933588
120,1.206945023443532,547.2,0.160690551494769,171.75556262537293,144.30078171134272,120.5595129825683,145.53861910642797,0.14315008398327633
100,1.0169188339934199,625.0,0.047492789510925656,166.83850011665973,141.35013338465825,144.52422755471113,150.9042870186764,0.13598991968301008
160,0.6150976783408677,393.42857142857144,0.29668578501683596,198.53973109679902,136.66473985135488,160.32450279191605,165.17632458002333,0.1979549355765352
100,0.743059895231067,670.5,0.15595123738510253,182.79246417554154,152.70696333079138,176.28094100476702,170.59345617036664,0.15448109730358206
160,1.2177903682016251,387.14285714285717,0.3313010213538691,144.12265873672817,189.72567945637914,129.13701114089702,154.32844977800144,0.10626719754888946
120,1.5238178300628038,537.6,0.25230577422671463,181.3846019545607,185.253779464424,179.8141035794867,182.1508283328238,0.23433747689517706
180,0.5963215924759132,337.5,0.10582696479467311,164.3231427459495,145.6232338690363,120.09187957940837,143.3460853981314,0.27595967671536914
100,1.723492203972521,682.0,0.1736063919540927,159.1023411115185,167.15294813336504,142.83948276127703,156.36492400205353,0.24433776394374548
120,0.8394878751544693,504.0,0.17350390754910391,146.17926948916988,172.59128641227528,128.93290606404327,149.23448732182948,0.21007729683144577
120,0.8585511799379303,554.8,0.2267088447128476,168.17883685260102,182.36695147555406,124.98355381841853,158.50978071552456,0.2522548072371711
